id,category,headline,content
0,1, The US Dollar Has a Problem: Its Potential. ,"&lt;p&gt;The dollar has suffered a sharp downturn since its high of 4,200 against the euro and a subsequent contraction in its value against the euro since April 2019, when the European Central Bank began issuing its own currency. The euro has regained some of its strength.&lt;p&gt;&lt;p&gt;On March 8, the dollar was trading at $0.9525, up 1.7% from $0.9650, and trading at $0.9435, up 0.6% from $0.9416.&lt;p&gt;&lt;p&gt;The impact of the euro’s weakening has been substantial: The dollar gained 1.3% in value against the euro. This has been followed by a 1.9% decline in the dollar in value against the euro.&lt;p&gt;&lt;p&gt;These results are consistent with other data. Inflation is currently near pre-pandemic levels and the euro’s impact is being felt globally. For example, in the U.S. the dollar was trading at 1.33% against the euro on March 3. At that time, the dollar was trading at $0.65 compared to $0.64, or 0.65%. The dollar “effect” has increased substantially over the last year to $0.73, equivalent to 1.5% growth. The situation on the global financial market was even worse. The dollar’s impact has been felt globally at its highest since October 2018.&lt;p&gt;"
0,1," Gemini Launches Exchange-Traded Fund, Compatible With Ethereum ","&lt;p&gt;The Gemini Exchange-Traded Fund (ETF) is a cross-asset mutual fund. The ETF is designed to create “alternative portfolios” that can be traded on a peer-to-peer basis, a Gemini spokesperson said.&lt;p&gt;&lt;p&gt;The ETF is an early proof-of-concept product designed to provide an alternative, cross-asset to Ethereum investing without having to trust a fund manager. It also requires clients to invest their assets in a peer-to-peer system and have a limited number of assets in the portfolio.&lt;p&gt;&lt;p&gt;The Gemini ETF will not be available to institutional investors until at least May 2021. In a press release Monday, the firm said it hopes to “focus on emerging markets, and accelerate our new products with a focus on providing superior asset diversification to our existing stablecoins and cryptocurrencies.”&lt;p&gt;&lt;p&gt;Gemini was founded in 2014 by Andrei Tenke and Sergey Brin in Switzerland. The firm has grown into an early leader in the cryptocurrency space and is listed on Nasdaq, NYDIG, NYSE and others. The Gemini ETF is open to investors who are 18 years of age or older.&lt;p&gt;&lt;p&gt;See also: Gemini Gets $8.7M from German Pension Planner Pension Funds, Ends Funding Rounds&lt;p&gt;&lt;p&gt;The Gemini ETF is not designed for the general public. Only the Gemini Exchange-Traded Fund (ETF), a private security issued by Gemini Investment Management, is available to institutional investors in the U.S."
0,1," Bitcoin Miner Miners Are Getting Help From a Coinbase, Coinbase’s Bitcoin Miner ","&lt;p&gt;Coinbase is helping miners with cryptocurrency mining software by partnering with its largest miner vendor, the mining hardware manufacturer Celo.&lt;p&gt;&lt;p&gt;See also: Bitcoin Miner Celo Launches a Bitcoin Miner Production System in Japan&lt;p&gt; "
0,1, US Lawmakers May Consider A Rule Making It Possible for Corporations to Lie Withdraw Their Assets ,"&lt;p&gt;A federal judge in Manhattan has ruled that corporations may not be forced to reveal their assets under a new provision in the Foreign Coronavirus Control Act (FCA), known as “the Foreign Coronavirus Tax Credit.”&lt;p&gt;&lt;p&gt;The law, which is meant to shield shareholders from being compelled to disclose their assets abroad, has been in the works for several years, but the U.S. Department of Justice announced on Tuesday that it would begin a review of the law soon.&lt;p&gt;&lt;p&gt;The law’s author, Judge Katherine Forrest, appointed by a lower court in the Southern District of New York, is a senior justice, and she is expected to rule on the case on Thursday. The filing also noted that the FCA’s provisions were “broadly applicable” to jurisdictions not included in the current law, but that they’re “invalid” because they could not be used as a basis for determining whether the law was unconstitutional.&lt;p&gt;&lt;p&gt;“It’s important that this law be clear that the United States does not have jurisdiction over jurisdictions that have an interest in concealing their assets,” the law says. “We think the current provision would apply to jurisdictions that are not included in the current law.”&lt;p&gt;&lt;p&gt;However, the law also says that corporations are entitled to recover all losses from their overseas operations, including those arising from foreign interventions in their domestic affairs.&lt;p&gt;"
0,1, Keepercoin Launches ‘Sustainable’ Platform for Digital Assets ,"&lt;p&gt;Keepercoin (KD) is launching its stablecoin SACHR in a bid to build a decentralized digital asset platform that can handle multiple cryptocurrencies.&lt;p&gt;&lt;p&gt;The KD platform will be available from Thursday to Friday from its stablecoin exchange, Kraken, and will be built on the SACHR blockchain.&lt;p&gt;&lt;p&gt;The company announced Wednesday it has launched a protocol designed to allow KDL users to use its token on other protocols such as Binance’s Binance Cash. The protocol aims to enable the inclusion of fiat and crypto assets.&lt;p&gt;&lt;p&gt;“We’re trying to provide a service that works on any protocol, from the U.S. dollar or to some other fiat currency,” said KDL CEO Fred Ehrsam.&lt;p&gt;&lt;p&gt;The SACHR token is set to go live on Oct. 16 as part of KDL’s launch plans. This marks a milestone for the stablecoin since the company’s initial coin offering (ICO) in May 2017.&lt;p&gt;&lt;p&gt;Keepercoin launched on Ethereum-based Ledger in October 2017. Ledger said it had “created an environment where users can easily launch, trade, invest and access digital assets using the KDL smart contract.”&lt;p&gt;&lt;p&gt;It comes two weeks after Coinbase launched its own protocol and another in October.&lt;p&gt;"
0,1," PandaGo Gets $10M From Polychain Capital, Swiss Digital Currency Fund ",&lt;p&gt;PandaGo (PandaGo) has secured a $10 million equity investment from Polychain Capital and Swiss Digital Currency Fund.&lt;p&gt; 
0,1, German inflation likely to accelerate in Q1 ,"&lt;p&gt;BERLIN, Feb 18  - Federal Economy Minister Jan Jambon said on Thursday he expected household prices to increase in the second quarter despite the COVID-19 pandemic, but warned the need to stay vigilant in an increasingly difficult global economy.&lt;p&gt;&lt;p&gt;“The government has to keep vigilance... in a period of extreme uncertainty. This means vigilance must be extended until mid-2021 to ensure the availability of affordable accommodation, transport, food, energy and other resources,” Jambon said in a news conference.&lt;p&gt;&lt;p&gt;Jambon said the government would be aiming to meet its target of a 4.5% increase this year and 4.5% in 2021.&lt;p&gt;&lt;p&gt;“There is a possibility that house prices could rise faster than expected,” he said.&lt;p&gt;&lt;p&gt;“If the economy continues to slow down further, it would lead to the emergence of an economic crisis, and the government must remain vigilant as to how this situation develops,” he added.&lt;p&gt;&lt;p&gt;The euro zone economy contracted by 1.1% in the 12 months to February, the biggest contraction since the 1970s, according to the General Administration for Euro zone data.&lt;p&gt;&lt;p&gt;“We have not ruled out a long-term recession, but we still must maintain vigilance,” Jambon said. (Reporting by Michael Nienaber; Writing by Chris Reese; Editing by Christian Schmollinger)&lt;p&gt; "
0,1," Ethereum-Based Exchange Binance Raises $7.7M to Strengthen Security, Governance ","&lt;p&gt;Binance Labs, a Swiss e-commerce startup founded in 2013, has announced it has raised a $7.7 million funding round, from Bitfinex, Huobi and Blockstack. &lt;p&gt;&lt;p&gt;See also: Binance’s Binance-Founded Crypto Firm Rolls Out Security App After Institutional Investors Weren’t Buying&lt;p&gt; "
0,1, Binance Invests in Crypto Custodian Coinbase – Details ,&lt;p&gt;Binance’s crypto custody platform Coinbase has begun a new funding round.&lt;p&gt;&lt;p&gt;See also: Coinbase Adds Crypto Buyer Accounts With New Payments Gateway&lt;p&gt; 
0,1, R3’s Blockchain Integration App Tops $8M in Interest ,"&lt;p&gt;R3’s decentralized finance (DeFi) suite for mobile phones has raised a $8 million funding round, Bloomberg reports Friday.&lt;p&gt;&lt;p&gt;The round was led by R3 Capital, SBI Capital and ErisX, according to Bloomberg. &lt;p&gt;&lt;p&gt;R3 CEO and co-founder, Jeremy Allaire, said the “robust” DEX integration would bring more services to the mobile ecosystem, adding, “Mobile data is a huge thing.”&lt;p&gt; "
0,1, UPDATE 1-Japan sees GDP growth of 3.3% in Q1 ,"&lt;p&gt;(Adds details)&lt;p&gt;&lt;p&gt;TOKYO, March 16  - The country’s economy shrank 3.3% in the year to March 2020 from the previous year’s revised 3.1%, official data showed on Wednesday, as the central bank kept its support for the central bank’s bond-buying program and allowed market participants to continue buying their bonds.&lt;p&gt;&lt;p&gt;The central bank said its next-quarter growth forecast for gross domestic product would be revised up to 3.4% in the third quarter, from the previous year’s revised 3.0%, reflecting economic activity at its strongest level since the Great Depression.&lt;p&gt;&lt;p&gt;The government last year raised interest rates to 4.75% in exchange for its support for the bond market, which is backed by a basket of bond products and is considered a bellwether for economic activity. (Reporting by Enrico Dela Cruz; Editing by Ana Nicolaci da Costa)&lt;p&gt; "
0,1, Ripple Raises $15M in Token Sale for Institutional and Non-Businesses ,"&lt;p&gt;The Ripple blockchain payments firm is raising $15 million in an $18 million Series B funding round, raising its stake from U.S. VC firm Andreessen Horowitz (a16z).&lt;p&gt;&lt;p&gt;Also read: Ripple’s First ‘Secret’ Token Sale Is Going to Be Rough&lt;p&gt; "
0,1, JPMorgan to Issue 10-Figure Deposits in 2021 ,&lt;p&gt;The JPMorgan CEO said Friday that he intends to issue 10-Figure deposit banknotes in 2021.&lt;p&gt;&lt;p&gt;Read more: JPMorgan Joins Goldman Sachs on Crypto Derivatives Market &lt;p&gt; 
0,1, UPDATE 2-China's March consumer prices rise in March ,"&lt;p&gt;* March consumer prices rise 8.2% y/y, slower 8.1% yr/yr &lt;p&gt;&lt;p&gt;* March consumer prices grow 3.1% y/y, slower 6.9% yr/yr&lt;p&gt;&lt;p&gt;* March CPI rebounds 2.5% y/y, slower 2.1% yr/yr&lt;p&gt;&lt;p&gt;* Consumer prices fall 4.2% y/y, slower 4.5% yr/yr&lt;p&gt;&lt;p&gt;* March CPI rebounds 3.8% y/y, slower 3.5% yr/yr&lt;p&gt;&lt;p&gt;BEIJING, April 13  - China’s consumer price growth accelerated in March, driven by higher fuel prices, a data source said on Friday, as COVID-19 restrictions were eased and energy consumption picked up.&lt;p&gt;&lt;p&gt;Consumer prices rose 8.2% year-on-year in March, the second consecutive monthly increase, in line with expectations.&lt;p&gt;&lt;p&gt;The annual rate of economic growth accelerated to 9.2% from 6.9% a year earlier in March from 6.9% last year.&lt;p&gt;&lt;p&gt;“The increase in fuel prices and the price of oil are two factors driving the increase in consumer price growth,” said Liu Guiqin, economist at Shanghai Shenzhen-based CIBC Capital.&lt;p&gt;"
